iter	Passed	Remaining
1559	329778	727670
1560	329937	727342
1561	330096	727015
1562	330270	726722
1563	330417	726368
1564	330608	726113
1565	330755	725760
1566	330900	725402
1567	331058	725076
1568	331208	724728
1569	331394	724462
1570	331535	724099
1571	331667	723714
1572	331822	723381
1573	332005	723108
1574	332196	722854
1575	332372	722566
1576	332571	722329
1577	332717	721978
1578	332885	721674
1579	333055	721373
1580	333206	721033
1581	333342	720661
1582	333504	720345
1583	333646	719985
1584	333847	719753
1585	334008	719435
1586	334164	719106
1587	334336	718813
1588	334468	718433
1589	334621	718098
1590	334804	717828
1591	334933	717444
1592	335099	717137
1593	335274	716851
1594	335420	716503
1595	335598	716224
1596	335711	715805
1597	335865	715474
1598	336058	715228
1599	336207	714888
1600	336360	714556
1601	336526	714252
1602	336665	713890
1603	336812	713546
1604	337009	713309
1605	337176	713008
1606	337329	712676
1607	337472	712326
1608	337600	711942
1609	337778	711664
1610	337939	711352
1611	338059	710953
1612	338173	710542
1613	338326	710212
1614	338498	709924
1615	338653	709600
1616	338847	709357
1617	339030	709091
1618	339226	708852
1619	339370	708506
1620	339535	708203
1621	339703	707907
1622	339843	707553
1623	340018	707271
1624	340203	707010
1625	340378	706730
1626	340523	706387
1627	340692	706094
1628	340867	705813
1629	341044	705536
1630	341206	705230
1631	341306	704795
1632	341465	704481
1633	341635	704192
1634	341764	703816
1635	341936	703531
1636	342077	703181
1637	342237	702872
1638	342430	702631
1639	342580	702300
1640	342744	702000
1641	342926	701734
1642	343101	701456
1643	343295	701217
1644	343474	700947
1645	343643	700656
1646	343822	700387
1647	343983	700080
1648	344151	699787
1649	344270	699396
1650	344436	699101
1651	344551	698703
1652	344732	698437
1653	344948	698244
1654	345127	697975
1655	345297	697689
1656	345460	697387
1657	345606	697053
1658	345749	696712
1659	345899	696385
1660	346046	696053
1661	346242	695820
1662	346399	695507
1663	346561	695207
1664	346702	694862
1665	346814	694462
1666	346937	694082
1667	347131	693846
1668	347297	693554
1669	347458	693251
1670	347587	692886
1671	347763	692612
1672	347908	692279
1673	348058	691955
1674	348234	691684
1675	348372	691337
1676	348520	691009
1677	348668	690683
1678	348828	690381
1679	349009	690119
1680	349178	689835
1681	349332	689522
1682	349470	689175
1683	349651	688915
1684	349780	688551
1685	349906	688183
1686	350026	687804
1687	350159	687449
1688	350341	687191
1689	350485	686859
1690	350660	686589
1691	350807	686263
1692	350953	685936
1693	351130	685668
1694	351271	685332
1695	351442	685054
1696	351625	684799
1697	351787	684503
1698	351953	684215
1699	352142	683972
1700	352288	683646
1701	352443	683337
1702	352616	683065
1703	352741	682699
1704	352916	682430
1705	353099	682176
1706	353245	681850
1707	353374	681494
1708	353548	681222
1709	353746	680997
1710	353900	680688
1711	354057	680385
1712	354202	680061
1713	354365	679769
1714	354504	679432
1715	354697	679198
1716	354833	678857
1717	355035	678640
1718	355154	678267
1719	355336	678012
1720	355531	677784
1721	355671	677449
1722	355804	677102
1723	355968	676814
1724	356115	676495
1725	356272	676193
1726	356438	675911
1727	356587	675595
1728	356737	675281
1729	356883	674961
1730	357048	674677
1731	357211	674388
1732	357344	674044
1733	357581	673895
1734	357771	673657
1735	357919	673342
1736	358134	673151
1737	358313	672894
1738	358502	672656
1739	358675	672387
1740	358851	672123
1741	359065	671932
1742	359288	671757
1743	359437	671445
1744	359590	671139
1745	359779	670900
1746	359974	670673
1747	360116	670347
1748	360292	670085
1749	360422	669738
1750	360582	669447
1751	360732	669136
1752	360901	668861
1753	361078	668603
1754	361203	668246
1755	361355	667941
1756	361518	667656
1757	361646	667306
1758	361806	667016
1759	361905	666614
1760	362072	666337
1761	362226	666036
1762	362389	665751
1763	362549	665462
1764	362707	665168
1765	362838	664827
1766	363027	664590
1767	363224	664370
1768	363366	664047
1769	363530	663767
1770	363670	663441
1771	363851	663192
1772	364021	662922
1773	364227	662716
1774	364371	662399
1775	364523	662097
1776	364662	661772
1777	364785	661416
1778	364931	661104
1779	365040	660726
1780	365191	660422
1781	365409	660240
1782	365560	659936
1783	365758	659718
1784	365927	659449
1785	366099	659183
1786	366271	658919
1787	366401	658579
1788	366575	658317
1789	366723	658010
1790	366862	657687
1791	367031	657418
1792	367175	657104
1793	367382	656903
1794	367578	656682
1795	367734	656390
1796	367882	656084
1797	368084	655875
1798	368263	655623
1799	368419	655331
1800	368625	655130
1801	368805	654881
1802	368994	654648
1803	369144	654346
1804	369305	654063
1805	369448	653749
1806	369665	653566
1807	369786	653215
1808	369918	652882
1809	370071	652585
1810	370254	652342
1811	370396	652028
1812	370550	651734
1813	370722	651473
1814	370908	651237
1815	371074	650964
1816	371242	650696
1817	371375	650366
1818	371539	650092
1819	371699	649809
1820	371879	649563
1821	372028	649262
1822	372182	648969
1823	372392	648775
1824	372540	648474
1825	372713	648215
1826	372870	647929
1827	373030	647648
1828	373199	647382
1829	373372	647124
1830	373562	646895
1831	373693	646565
1832	373842	646265
1833	374019	646015
1834	374212	645792
1835	374364	645497
1836	374542	645249
1837	374719	644998
1838	374887	644732
1839	375053	644463
1840	375232	644217
1841	375381	643918
1842	375574	643697
1843	375745	643435
1844	375860	643080
1845	376064	642877
1846	376284	642700
1847	376430	642398
1848	376593	642124
1849	376781	641893
1850	376921	641580
1851	377076	641294
1852	377206	640965
1853	377400	640746
1854	377579	640500
1855	377724	640198
1856	377861	639881
1857	378040	639636
1858	378198	639355
1859	378338	639044
1860	378510	638786
1861	378656	638487
1862	378763	638120
1863	378916	637832
1864	379057	637523
1865	379232	637273
1866	379437	637073
1867	379592	636787
1868	379767	636536
1869	379867	636161
1870	380042	635911
1871	380215	635657
1872	380384	635396
1873	380482	635018
1874	380660	634772
1875	380819	634496
1876	381011	634273
1877	381170	633998
1878	381324	633712
1879	381466	633409
1880	381610	633108
1881	381735	632776
1882	381873	632465
1883	382010	632153
1884	382210	631946
1885	382339	631621
1886	382470	631299
1887	382626	631019
1888	382848	630848
1889	382963	630500
1890	383153	630277
1891	383276	629944
1892	383448	629689
1893	383605	629412
1894	383748	629113
1895	383924	628865
1896	384045	628529
1897	384199	628248
1898	384360	627978
1899	384530	627722
1900	384648	627382
1901	384789	627080
1902	384942	626796
1903	385033	626413
1904	385180	626120
1905	385349	625864
1906	385456	625507
1907	385633	625263
1908	385800	625004
1909	385983	624770
1910	386127	624475
1911	386309	624241
1912	386459	623954
1913	386608	623665
1914	386791	623433
1915	386959	623176
1916	387140	622941
1917	387345	622742
1918	387522	622500
1919	387697	622255
1920	387845	621966
1921	387972	621644
1922	388130	621372
1923	388324	621157
1924	388447	620828
1925	388629	620595
1926	388755	620272
1927	388951	620061
1928	389093	619765
1929	389270	619522
1930	389425	619246
1931	389594	618994
1932	389767	618745
1933	389949	618513
1934	390072	618185
1935	390242	617933
1936	390422	617698
1937	390553	617385
1938	390718	617125
1939	390890	616877
1940	391089	616671
1941	391256	616416
1942	391457	616212
1943	391618	615947
1944	391798	615711
1945	391962	615451
1946	392177	615272
1947	392325	614985
1948	392515	614766
1949	392684	614514
1950	392833	614231
1951	392974	613934
1952	393122	613648
1953	393249	613331
1954	393435	613106
1955	393628	612893
1956	393818	612674
1957	393970	612395
1958	394142	612148
1959	394303	611884
1960	394474	611636
1961	394629	611363
1962	394813	611135
1963	394967	610861
1964	395148	610629
1965	395298	610348
1966	395423	610030
1967	395552	609717
1968	395731	609482
1969	395877	609196
1970	395987	608856
1971	396163	608616
1972	396348	608391
1973	396481	608086
1974	396651	607836
1975	396824	607593
1976	396963	607297
1977	397123	607035
1978	397272	606754
1979	397416	606467
1980	397621	606271
1981	397776	606002
1982	397917	605709
1983	398087	605462
1984	398235	605182
1985	398396	604920
1986	398564	604670
1987	398708	604382
1988	398824	604054
1989	398969	603770
1990	399097	603459
1991	399277	603227
1992	399419	602938
1993	399581	602680
1994	399706	602366
1995	399841	602066
1996	400014	601825
1997	400216	601628
1998	400344	601317
1999	400494	601041
2000	400668	600802
2001	400858	600587
2002	401020	600328
2003	401164	600044
2004	401321	599778
2005	401465	599495
2006	401663	599291
2007	401850	599070
2008	402004	598803
2009	402177	598562
2010	402331	598292
2011	402501	598047
2012	402701	597846
2013	402843	597561
2014	403048	597368
2015	403260	597185
2016	403449	596969
2017	403620	596725
2018	403769	596450
2019	403947	596218
2020	404070	595904
2021	404223	595633
2022	404374	595362
2023	404540	595111
2024	404704	594859
2025	404894	594644
2026	405068	594407
2027	405206	594116
2028	405359	593847
2029	405520	593591
2030	405632	593263
2031	405768	592969
2032	405933	592718
2033	406113	592490
2034	406262	592216
2035	406429	591968
2036	406557	591665
2037	406673	591343
2038	406849	591109
2039	407006	590848
2040	407162	590584
2041	407303	590301
2042	407455	590031
2043	407640	589811
2044	407797	589550
2045	407957	589294
2046	408125	589049
2047	408325	588850
2048	408465	588564
2049	408671	588375
2050	408831	588118
2051	408983	587851
2052	409117	587557
2053	409305	587341
2054	409423	587026
2055	409554	586728
2056	409760	586539
2057	409943	586317
2058	410085	586035
2059	410243	585778
2060	410400	585518
2061	410526	585213
2062	410678	584947
2063	410816	584661
2064	411007	584451
2065	411181	584216
2066	411318	583928
2067	411448	583631
2068	411557	583304
2069	411724	583061
2070	411850	582758
2071	412018	582515
2072	412185	582272
2073	412369	582051
2074	412504	581762
2075	412678	581528
2076	412835	581271
2077	412961	580969
2078	413129	580727
2079	413321	580518
2080	413489	580276
2081	413667	580048
2082	413817	579781
2083	413964	579510
2084	414106	579232
2085	414244	578948
2086	414371	578650
2087	414519	578381
2088	414726	578194
2089	414836	577871
2090	415030	577666
2091	415197	577424
2092	415369	577189
2093	415542	576955
2094	415702	576702
2095	415881	576476
2096	416042	576227
2097	416174	575936
2098	416324	575670
2099	416455	575378
2100	416642	575164
2101	416816	574932
2102	416985	574694
2103	417178	574487
2104	417334	574231
2105	417473	573951
2106	417666	573746
2107	417872	573558
2108	418004	573269
2109	418149	572997
2110	418339	572788
2111	418529	572578
2112	418650	572274
2113	418860	572092
2114	419035	571862
2115	419195	571612
2116	419344	571346
2117	419502	571094
2118	419653	570831
2119	419849	570630
2120	420025	570402
2121	420162	570121
2122	420303	569846
2123	420471	569606
2124	420607	569325
2125	420762	569068
2126	420936	568838
2127	421086	568576
2128	421248	568328
2129	421452	568138
2130	421582	567849
2131	421717	567566
2132	421840	567269
2133	422002	567022
2134	422162	566773
2135	422299	566494
2136	422476	566269
2137	422660	566053
2138	422833	565822
2139	422947	565511
2140	423090	565240
2141	423262	565008
2142	423427	564767
2143	423592	564527
2144	423767	564299
2145	423917	564037
2146	424067	563776
2147	424219	563518
2148	424388	563283
2149	424580	563077
2150	424755	562851
2151	424894	562575
2152	425045	562315
2153	425221	562090
2154	425418	561892
2155	425609	561686
2156	425754	561418
2157	425884	561133
2158	426083	560937
2159	426277	560735
2160	426449	560504
2161	426625	560279
2162	426815	560072
2163	426956	559800
2164	427096	559528
2165	427227	559244
2166	427375	558982
2167	427534	558734
2168	427708	558506
2169	427868	558260
2170	428034	558022
2171	428177	557754
2172	428289	557446
2173	428449	557201
2174	428561	556892
2175	428743	556676
2176	428897	556423
2177	429008	556114
2178	429200	555911
2179	429377	555688
2180	429484	555374
2181	429643	555128
2182	429822	554908
2183	429986	554668
2184	430143	554419
2185	430293	554163
2186	430435	553894
2187	430580	553631
2188	430715	553354
2189	430896	553138
2190	431069	552910
2191	431182	552605
2192	431328	552344
2193	431482	552093
2194	431649	551858
2195	431761	551553
2196	431898	551279
2197	432064	551044
2198	432278	550870
2199	432378	550550
2200	432534	550301
2201	432671	550029
2202	432856	549818
2203	432981	549530
2204	433164	549317
2205	433320	549069
2206	433503	548855
2207	433678	548632
2208	433875	548436
2209	434029	548185
2210	434171	547920
2211	434330	547676
2212	434513	547463
2213	434694	547247
2214	434830	546975
2215	434965	546701
2216	435142	546480
2217	435293	546227
2218	435463	545998
2219	435626	545760
2220	435792	545526
2221	435962	545297
2222	436146	545085
2223	436311	544849
2224	436467	544602
2225	436669	544414
2226	436824	544166
2227	436993	543935
2228	437172	543718
2229	437313	543453
2230	437450	543183
2231	437601	542931
2232	437786	542721
2233	437981	542523
2234	438129	542268
2235	438260	541992
2236	438426	541758
2237	438559	541485
2238	438697	541216
2239	438830	540942
2240	438962	540668
2241	439077	540372
2242	439279	540184
2243	439435	539939
2244	439591	539694
2245	439720	539416
2246	439859	539150
2247	440011	538901
2248	440186	538679
2249	440359	538455
2250	440546	538249
2251	440731	538041
2252	440850	537751
2253	441044	537553
2254	441168	537270
2255	441309	537007
2256	441425	536715
2257	441601	536495
2258	441801	536305
2259	441926	536024
2260	442120	535825
2261	442318	535633
2262	442466	535381
2263	442613	535125
2264	442796	534914
2265	442970	534693
2266	443148	534476
2267	443290	534216
2268	443476	534009
2269	443657	533796
2270	443744	533470
2271	443923	533255
2272	444047	532974
2273	444222	532754
2274	444363	532493
2275	444527	532260
2276	444721	532064
2277	444840	531776
2278	444988	531524
2279	445125	531260
2280	445306	531047
2281	445470	530814
2282	445616	530561
2283	445747	530289
2284	445889	530030
2285	446036	529778
2286	446212	529560
2287	446377	529328
2288	446520	529071
2289	446649	528798
2290	446795	528545
2291	446964	528319
2292	447149	528112
2293	447342	527915
2294	447473	527644
2295	447642	527418
2296	447833	527218
2297	447978	526964
2298	448134	526723
2299	448305	526501
2300	448470	526269
2301	448604	526003
2302	448721	525718
2303	448820	525410
2304	448971	525164
2305	449135	524932
2306	449310	524715
2307	449488	524501
2308	449614	524225
2309	449795	524014
2310	449928	523747
2311	450061	523481
2312	450238	523266
2313	450417	523052
2314	450560	522797
2315	450678	522514
2316	450830	522270
2317	450951	521990
2318	451139	521788
2319	451303	521557
2320	451446	521304
2321	451653	521123
2322	451801	520875
2323	451959	520638
2324	452093	520373
2325	452293	520185
2326	452473	519974
2327	452589	519690
2328	452765	519474
2329	452902	519213
2330	453014	518925
2331	453201	518722
2332	453388	518519
2333	453536	518272
2334	453706	518049
2335	453856	517804
2336	453994	517545
2337	454171	517331
2338	454358	517129
2339	454544	516924
2340	454660	516641
2341	454778	516360
2342	454956	516147
2343	455160	515965
2344	455302	515711
2345	455480	515499
2346	455678	515309
2347	455832	515069
2348	455967	514808
2349	456139	514588
2350	456273	514326
2351	456422	514082
2352	456618	513889
2353	456828	513713
2354	456949	513437
2355	457125	513222
2356	457296	513003
2357	457421	512730
2358	457586	512504
2359	457730	512254
2360	457932	512069
2361	458093	511838
2362	458279	511635
2363	458443	511407
2364	458576	511145
2365	458754	510933
2366	458912	510700
2367	459064	510459
2368	459242	510247
2369	459388	510001
2370	459558	509780
2371	459732	509564
2372	459925	509368
2373	460106	509161
2374	460264	508927
2375	460451	508726
2376	460592	508473
2377	460747	508236
2378	460942	508044
2379	461073	507781
2380	461212	507527
2381	461367	507290
2382	461536	507069
2383	461700	506844
2384	461839	506589
2385	461973	506330
2386	462155	506124
2387	462299	505876
2388	462456	505642
2389	462611	505406
2390	462798	505205
2391	462961	504978
2392	463117	504743
2393	463279	504516
2394	463472	504321
2395	463617	504075
2396	463749	503814
2397	463851	503521
2398	463960	503236
2399	464092	502976
2400	464284	502780
2401	464449	502556
2402	464585	502301
2403	464739	502065
2404	464911	501849
2405	465046	501592
2406	465237	501396
2407	465367	501135
2408	465494	500870
2409	465675	500663
2410	465819	500417
2411	465961	500169
2412	466087	499903
2413	466247	499675
2414	466391	499429
2415	466566	499216
2416	466745	499008
2417	466883	498755
2418	467018	498500
2419	467177	498271
2420	467341	498046
2421	467527	497846
2422	467655	497583
2423	467801	497340
2424	467927	497076
2425	468069	496829
2426	468223	496594
2427	468375	496358
2428	468552	496148
2429	468702	495909
2430	468834	495652
2431	469020	495451
2432	469126	495167
2433	469309	494964
2434	469442	494707
2435	469562	494438
2436	469717	494206
2437	469899	494001
2438	470048	493763
2439	470183	493509
2440	470337	493276
2441	470455	493005
2442	470540	492699
2443	470716	492488
2444	470896	492283
2445	471049	492049
2446	471219	491832
2447	471382	491608
2448	471521	491360
2449	471643	491094
2450	471794	490859
2451	471958	490637
2452	472102	490393
2453	472264	490169
2454	472407	489925
2455	472568	489700
2456	472718	489464
2457	472901	489261
2458	473037	489010
2459	473136	488721
2460	473321	488521
2461	473496	488311
2462	473674	488103
2463	473804	487847
2464	473976	487633
2465	474158	487431
2466	474333	487221
2467	474492	486994
2468	474646	486762
2469	474785	486515
2470	474928	486272
2471	475103	486062
2472	475314	485889
2473	475511	485702
2474	475672	485478
2475	475816	485237
2476	475937	484972
2477	476084	484733
2478	476266	484531
2479	476428	484308
2480	476588	484082
2481	476730	483840
2482	476946	483672
2483	477118	483459
2484	477263	483219
2485	477443	483015
2486	477576	482763
2487	477739	482541
2488	477903	482321
2489	478022	482055
2490	478205	481854
2491	478347	481611
2492	478483	481363
2493	478639	481135
2494	478795	480907
2495	478928	480655
2496	479084	480428
2497	479250	480210
2498	479384	479960
2499	479570	479762
2500	479700	479508
2501	479863	479288
2502	479997	479038
2503	480151	478808
2504	480330	478603
2505	480489	478379
2506	480695	478201
2507	480836	477959
2508	481015	477754
2509	481171	477527
2510	481310	477284
2511	481487	477077
2512	481695	476901
2513	481870	476693
2514	482024	476464
2515	482149	476206
2516	482330	476004
2517	482469	475760
2518	482598	475506
2519	482743	475269
2520	482918	475061
2521	483101	474861
2522	483276	474653
2523	483444	474438
2524	483569	474181
2525	483752	473981
2526	483910	473756
2527	484077	473541
2528	484300	473380
2529	484441	473139
2530	484653	472968
2531	484800	472733
2532	484955	472506
2533	485107	472275
2534	485242	472029
2535	485429	471833
2536	485590	471612
2537	485790	471429
2538	485938	471196
2539	486075	470951
2540	486224	470718
2541	486400	470512
2542	486559	470289
2543	486699	470048
2544	486854	469821
2545	486995	469581
2546	487096	469303
2547	487285	469110
2548	487483	468925
2549	487597	468659
2550	487775	468456
2551	487917	468216
2552	488086	468004
2553	488273	467808
2554	488423	467578
2555	488561	467336
2556	488709	467103
2557	488907	466919
2558	489101	466730
2559	489285	466532
2560	489473	466338
2561	489654	466137
2562	489788	465892
2563	489924	465647
2564	490109	465451
2565	490246	465208
2566	490368	464952
2567	490519	464722
2568	490729	464550
2569	490889	464329
2570	491061	464119
2571	491266	463941
2572	491437	463731
2573	491578	463493
2574	491701	463238
2575	491855	463013
2576	491981	462760
2577	492105	462506
2578	492265	462286
2579	492393	462036
2580	492591	461852
2581	492722	461605
2582	492891	461393
2583	492991	461117
2584	493176	460921
2585	493342	460707
2586	493489	460475
2587	493676	460280
2588	493835	460060
2589	494030	459873
2590	494176	459641
2591	494326	459412
2592	494455	459164
2593	494588	458920
2594	494754	458706
2595	494942	458512
2596	495121	458311
2597	495273	458084
2598	495413	457847
2599	495565	457621
2600	495703	457381
2601	495880	457178
2602	496040	456959
2603	496189	456730
2604	496358	456520
2605	496528	456310
2606	496673	456078
2607	496817	455845
2608	496951	455602
2609	497094	455368
2610	497245	455141
2611	497404	454922
2612	497556	454696
2613	497737	454497
2614	497899	454280
2615	498067	454070
2616	498187	453815
2617	498376	453623
2618	498581	453446
2619	498706	453196
2620	498878	452989
2621	499051	452782
2622	499199	452553
2623	499383	452358
2624	499537	452134
2625	499698	451918
2626	499845	451688
2627	499994	451460
2628	500158	451246
2629	500348	451056
2630	500525	450853
2631	500658	450611
2632	500812	450388
2633	500942	450144
2634	501088	449913
2635	501233	449683
2636	501390	449463
2637	501579	449271
2638	501759	449072
2639	501958	448890
2640	502097	448654
2641	502249	448430
2642	502375	448183
2643	502515	447947
2644	502707	447759
2645	502860	447536
2646	503053	447349
2647	503202	447122
2648	503360	446903
2649	503519	446686
2650	503691	446480
2651	503842	446255
2652	504040	446071
2653	504204	445859
2654	504329	445611
2655	504480	445387
2656	504625	445157
2657	504735	444897
2658	504880	444667
2659	505043	444453
2660	505132	444174
2661	505271	443939
2662	505410	443705
2663	505579	443497
2664	505767	443305
2665	505891	443058
2666	506085	442872
2667	506265	442673
2668	506470	442496
2669	506603	442257
2670	506782	442058
2671	506960	441858
2672	507112	441635
2673	507236	441388
2674	507371	441151
2675	507554	440955
2676	507702	440729
2677	507826	440483
2678	508012	440290
2679	508164	440067
2680	508355	439879
2681	508486	439639
2682	508634	439413
2683	508848	439244
2684	509015	439035
2685	509170	438815
2686	509277	438555
2687	509426	438330
2688	509570	438101
2689	509721	437879
2690	509898	437678
2691	510085	437487
2692	510259	437284
2693	510464	437107
2694	510635	436901
2695	510809	436699
2696	510996	436507
2697	511191	436322
2698	511366	436120
2699	511528	435908
2700	511664	435672
2701	511807	435444
2702	511931	435198
2703	512128	435015
2704	512299	434810
2705	512471	434605
2706	512640	434399
2707	512801	434185
2708	512930	433945
2709	513082	433724
2710	513247	433514
2711	513436	433324
2712	513562	433081
2713	513714	432860
2714	513929	432693
2715	514058	432452
2716	514246	432262
2717	514420	432059
2718	514590	431854
2719	514785	431669
2720	514960	431468
2721	515046	431193
2722	515234	431002
2723	515393	430788
2724	515562	430581
2725	515731	430375
2726	515875	430148
2727	516025	429926
2728	516175	429704
2729	516302	429463
2730	516450	429240
2731	516600	429018
2732	516780	428821
2733	516931	428600
2734	517102	428396
2735	517268	428188
2736	517423	427971
2737	517595	427767
2738	517747	427547
2739	517859	427295
2740	518037	427097
2741	518192	426880
2742	518321	426642
2743	518479	426427
2744	518671	426240
2745	518834	426030
2746	519000	425822
2747	519112	425570
2748	519266	425352
2749	519425	425139
2750	519586	424927
2751	519721	424694
2752	519885	424484
2753	520032	424261
2754	520160	424023
2755	520331	423820
2756	520481	423599
2757	520671	423411
2758	520834	423201
2759	521003	422996
2760	521177	422795
2761	521351	422594
2762	521530	422398
2763	521688	422184
2764	521827	421955
2765	522006	421758
2766	522166	421546
2767	522322	421330
2768	522477	421115
2769	522613	420884
2770	522765	420665
2771	522933	420460
2772	523117	420267
2773	523259	420041
2774	523398	419812
2775	523544	419590
2776	523694	419370
2777	523874	419174
2778	524041	418968
2779	524192	418750
2780	524369	418552
2781	524498	418316
2782	524669	418113
2783	524803	417882
2784	525011	417708
2785	525204	417523
2786	525400	417340
2787	525551	417122
2788	525695	416898
2789	525848	416681
2790	526011	416472
2791	526195	416280
2792	526353	416068
2793	526503	415849
2794	526664	415638
2795	526828	415431
2796	526997	415227
2797	527170	415026
2798	527372	414848
2799	527542	414645
2800	527723	414451
2801	527851	414215
2802	528008	414002
2803	528151	413778
2804	528295	413555
2805	528436	413329
2806	528588	413112
2807	528734	412891
2808	528941	412717
2809	529071	412483
2810	529262	412297
2811	529434	412096
2812	529624	411909
2813	529768	411686
2814	529985	411520
2815	530149	411312
2816	530333	411121
2817	530481	410901
2818	530659	410705
2819	530839	410510
2820	531008	410307
2821	531171	410099
2822	531343	409898
2823	531502	409688
2824	531695	409503
2825	531832	409275
2826	531956	409038
2827	532107	408820
2828	532235	408586
2829	532377	408362
2830	532526	408144
2831	532685	407934
2832	532859	407735
2833	533007	407516
2834	533194	407327
2835	533366	407126
2836	533539	406927
2837	533688	406709
2838	533835	406489
2839	533976	406266
2840	534135	406055
2841	534272	405828
2842	534440	405626
2843	534606	405421
2844	534794	405233
2845	534928	405004
2846	535096	404800
2847	535227	404569
2848	535378	404354
2849	535510	404123
2850	535708	403942
2851	535870	403735
2852	536019	403518
2853	536142	403281
2854	536337	403099
2855	536500	402892
2856	536691	402706
2857	536820	402474
2858	536998	402278
2859	537163	402074
2860	537330	401870
2861	537463	401641
2862	537631	401438
2863	537788	401228
2864	537933	401008
2865	538094	400800
2866	538279	400610
2867	538442	400404
2868	538592	400188
2869	538761	399986
2870	538901	399763
2871	539053	399549
2872	539173	399311
2873	539319	399092
2874	539468	398876
2875	539627	398667
2876	539766	398444
2877	539912	398225
2878	540062	398010
2879	540204	397788
2880	540375	397588
2881	540536	397381
2882	540674	397157
2883	540828	396945
2884	540981	396732
2885	541128	396515
2886	541291	396309
2887	541499	396136
2888	541660	395929
2889	541786	395697
2890	541916	395467
2891	542095	395273
2892	542254	395065
2893	542415	394859
2894	542571	394648
2895	542720	394432
2896	542877	394223
2897	543032	394012
2898	543210	393818
2899	543342	393590
2900	543519	393395
2901	543693	393198
2902	543861	392997
2903	544021	392789
2904	544185	392585
2905	544269	392323
2906	544437	392122
2907	544619	391931
2908	544800	391739
2909	544975	391543
2910	545171	391362
2911	545300	391132
2912	545426	390901
2913	545594	390700
2914	545793	390521
2915	545960	390319
2916	546107	390103
2917	546266	389896
2918	546389	389663
2919	546553	389459
2920	546697	389241
2921	546816	389005
2922	547009	388821
2923	547167	388614
2924	547314	388398
2925	547493	388205
2926	547640	387990
2927	547811	387791
2928	547996	387602
2929	548128	387376
2930	548279	387163
2931	548438	386956
2932	548567	386728
2933	548727	386522
2934	548877	386309
2935	549032	386100
2936	549162	385872
2937	549332	385673
2938	549463	385447
2939	549639	385252
2940	549808	385052
2941	549967	384846
2942	550154	384659
2943	550322	384458
2944	550428	384215
2945	550614	384027
2946	550779	383825
2947	550924	383609
2948	551087	383405
2949	551319	383250
2950	551448	383022
2951	551620	382825
2952	551780	382620
2953	551912	382394
2954	552068	382187
2955	552268	382009
2956	552420	381798
2957	552601	381607
2958	552746	381391
2959	552881	381168
2960	553056	380973
2961	553229	380777
2962	553355	380548
2963	553510	380339
2964	553635	380110
2965	553808	379914
2966	553996	379728
2967	554169	379532
2968	554347	379339
2969	554505	379133
2970	554639	378910
2971	554786	378696
2972	554951	378494
2973	555115	378292
2974	555224	378053
2975	555401	377860
2976	555543	377642
2977	555707	377440
2978	555891	377251
2979	556093	377076
2980	556237	376859
2981	556364	376633
2982	556531	376433
2983	556657	376205
2984	556789	375982
2985	556978	375797
2986	557154	375603
2987	557328	375408
2988	557469	375191
2989	557599	374966
2990	557779	374775
2991	557944	374574
2992	558106	374371
2993	558254	374158
2994	558402	373947
2995	558536	373725
2996	558695	373520
2997	558857	373317
2998	558999	373101
2999	559132	372879
3000	559341	372707
3001	559546	372533
3002	559785	372382
3003	559969	372194
3004	560115	371980
3005	560315	371803
3006	560426	371566
3007	560593	371367
3008	560730	371148
3009	560851	370918
3010	561064	370750
3011	561194	370526
3012	561388	370345
3013	561536	370133
3014	561740	369958
3015	561878	369739
3016	562040	369538
3017	562143	369297
3018	562302	369092
3019	562426	368865
3020	562608	368676
3021	562781	368481
3022	562986	368307
3023	563173	368121
3024	563368	367940
3025	563545	367748
3026	563714	367550
3027	563888	367356
3028	564073	367169
3029	564215	366954
3030	564364	366743
3031	564543	366552
3032	564784	366401
3033	564922	366184
3034	565070	365973
3035	565199	365750
3036	565341	365535
3037	565494	365327
3038	565638	365114
3039	565780	364899
3040	565937	364694
3041	566078	364479
3042	566215	364261
3043	566361	364049
3044	566544	363861
3045	566709	363661
3046	566874	363462
3047	566984	363227
3048	567152	363029
3049	567344	362847
3050	567536	362665
3051	567721	362478
3052	567888	362280
3053	568016	362056
3054	568168	361849
3055	568316	361638
3056	568482	361440
3057	568595	361207
3058	568766	361012
3059	568913	360801
3060	569079	360603
3061	569228	360393
3062	569382	360187
3063	569557	359994
3064	569722	359795
3065	569869	359584
3066	569996	359361
3067	570186	359178
3068	570383	358999
3069	570516	358780
3070	570675	358577
3071	570821	358366
3072	570976	358161
3073	571106	357940
3074	571279	357746
3075	571469	357563
3076	571645	357371
3077	571779	357153
3078	571875	356911
3079	572077	356735
3080	572287	356564
3081	572461	356371
3082	572664	356196
3083	572834	356000
3084	573003	355804
3085	573165	355603
3086	573324	355401
3087	573480	355197
3088	573630	354989
3089	573753	354764
3090	573922	354569
3091	574039	354340
3092	574207	354143
3093	574359	353937
3094	574563	353763
3095	574738	353570
3096	574898	353369
3097	575006	353135
3098	575174	352939
3099	575316	352727
3100	575476	352525
3101	575662	352340
3102	575826	352141
3103	575947	351916
3104	576095	351707
3105	576213	351481
3106	576341	351260
3107	576489	351051
3108	576626	350836
3109	576788	350636
3110	576908	350411
3111	577061	350206
3112	577212	350000
